,STUDENTS,GPA,GPA_PROB,CLASS,GRADE,SEMESTER
322,Student_323,3.11,0.0009489779416027652,MATH 152,70.75645,Fall 2023
323,Student_324,2.89,0.0008818476692064282,MATH 152,66.87455,Fall 2023
324,Student_325,3.91,0.0011930880230439911,MATH 152,84.87245,Fall 2023
325,Student_326,3.53,0.0010771357343594087,MATH 152,78.16735,Fall 2023
326,Student_327,3.36,0.0010252623420531483,MATH 152,75.1677,Fall 2023
327,Student_328,3.14,0.0009581320696568112,MATH 152,71.2858,Fall 2023
328,Student_329,3.05,0.0009306696854946732,MATH 152,69.69775,Fall 2023
329,Student_330,3.22,0.0009825430778009339,MATH 152,70.58,Fall 2023
330,Student_331,3.87,0.0011808825189719297,MATH 152,70.58,Fall 2023
331,Student_332,3.3,0.0010069540859450562,MATH 152,70.58,Fall 2023
332,Student_333,2.9,0.0008848990452244434,MATH 152,70.58,Fall 2023
333,Student_334,3.27,0.0009977999578910104,MATH 152,70.58,Fall 2023
0,Student_1,2.76,0.0008421797809722289,CS 116,83.7408,Fall 2022
1,Student_2,3.6,0.001098495366485516,CS 116,100.0,Fall 2022
2,Student_3,3.12,0.0009520293176207805,CS 116,91.9776,Fall 2022
3,Student_4,2.8,0.0008543852850442902,CS 116,84.65599999999999,Fall 2022
4,Student_5,3.59,0.0010954439904675007,CS 116,100.0,Fall 2022
5,Student_6,3.06,0.0009337210615126886,CS 116,90.6048,Fall 2022
6,Student_7,2.76,0.0008421797809722289,CS 116,83.7408,Fall 2022
7,Student_8,3.18,0.0009703375737288725,CS 116,93.3504,Fall 2022
8,Student_9,3.24,0.0009886458298369646,CS 116,94.72319999999999,Fall 2022
9,Student_10,2.6,0.0007933577646839838,CS 116,80.08,Fall 2022
10,Student_11,2.26,0.0006896109800714628,CS 116,72.30079999999998,Fall 2022
11,Student_12,3.53,0.0010771357343594087,CS 116,100.0,Fall 2022
12,Student_13,3.41,0.001040519222143225,CS 116,98.6128,Fall 2022
13,Student_14,3.42,0.0010435705981612401,CS 116,98.84159999999999,Fall 2022
14,Student_15,2.88,0.0008787962931884128,CS 116,86.48639999999999,Fall 2022
15,Student_16,3.52,0.0010740843583413936,CS 116,100.0,Fall 2022
16,Student_17,3.08,0.0009398238135487193,CS 116,91.0624,Fall 2022
17,Student_18,3.52,0.0010740843583413936,CS 116,100.0,Fall 2022
18,Student_19,3.21,0.0009794917017829185,CS 116,94.0368,Fall 2022
19,Student_20,2.78,0.0008482825330082595,CS 116,84.19839999999999,Fall 2022
20,Student_21,3.13,0.0009550806936387959,CS 116,92.20639999999999,Fall 2022
21,Student_22,3.16,0.0009642348216928419,CS 116,92.8928,Fall 2022
22,Student_23,2.7,0.0008238715248641371,CS 116,82.368,Fall 2022
23,Student_24,2.77,0.0008452311569902443,CS 116,83.9696,Fall 2022
24,Student_25,3.5,0.0010679816063053629,CS 116,100.0,Fall 2022
25,Student_26,3.23,0.000985594453818949,CS 116,94.4944,Fall 2022
26,Student_27,3.51,0.001071032982323378,CS 116,100.0,Fall 2022
27,Student_28,3.31,0.0010100054619630718,CS 116,96.3248,Fall 2022
28,Student_29,3.7,0.0011290091266656693,CS 116,100.0,Fall 2022
29,Student_30,3.23,0.000985594453818949,CS 116,94.4944,Fall 2022
30,Student_31,3.48,0.0010618788542693322,CS 116,100.0,Fall 2022
31,Student_32,2.41,0.0007353816203416927,CS 116,75.7328,Fall 2022
32,Student_33,3.66,0.001116803622593608,CS 116,100.0,Fall 2022
33,Student_34,3.05,0.0009306696854946732,CS 116,90.37599999999999,Fall 2022
34,Student_35,3.37,0.0010283137180711636,CS 116,97.6976,Fall 2022
35,Student_36,3.77,0.0011503687587917765,CS 116,100.0,Fall 2022
36,Student_37,2.55,0.0007781008845939071,CS 116,78.93599999999999,Fall 2022
37,Student_38,3.85,0.001174779766935899,CS 116,100.0,Fall 2022
38,Student_39,2.47,0.0007536898764497847,CS 116,77.1056,Fall 2022
39,Student_40,3.09,0.0009428751895667345,CS 116,91.29119999999999,Fall 2022
40,Student_41,3.16,0.0009642348216928419,CS 116,92.8928,Fall 2022
41,Student_42,3.75,0.0011442660067557458,CS 116,100.0,Fall 2022
42,Student_43,3.21,0.0009794917017829185,CS 116,94.0368,Fall 2022
43,Student_44,3.6,0.001098495366485516,CS 116,100.0,Fall 2022
44,Student_45,3.52,0.0010740843583413936,CS 116,100.0,Fall 2022
45,Student_46,3.47,0.0010588274782513168,CS 116,99.9856,Fall 2022
46,Student_47,3.18,0.0009703375737288725,CS 116,93.3504,Fall 2022
47,Student_48,2.68,0.0008177687728281064,CS 116,81.9104,Fall 2022
48,Student_49,3.21,0.0009794917017829185,CS 116,94.0368,Fall 2022
49,Student_50,3.65,0.0011137522465755926,CS 116,100.0,Fall 2022
50,Student_51,3.15,0.0009611834456748265,CS 116,92.66399999999999,Fall 2022
51,Student_52,3.67,0.0011198549986116233,CS 116,100.0,Fall 2022
52,Student_53,3.74,0.0011412146307377307,CS 116,100.0,Fall 2022
53,Student_54,3.59,0.0010954439904675007,CS 116,100.0,Fall 2022
54,Student_55,3.17,0.0009672861977108572,CS 116,93.12159999999999,Fall 2022
55,Student_56,3.57,0.00108934123843147,CS 116,100.0,Fall 2022
56,Student_57,2.8,0.0008543852850442902,CS 116,84.65599999999999,Fall 2022
57,Student_58,3.33,0.0010161082139991022,CS 116,96.7824,Fall 2022
58,Student_59,3.23,0.000985594453818949,CS 116,94.4944,Fall 2022
59,Student_60,3.64,0.0011107008705575773,CS 116,100.0,Fall 2022
60,Student_61,3.03,0.0009245669334586426,CS 116,89.91839999999999,Fall 2022
61,Student_62,2.97,0.0009062586773505508,CS 116,88.5456,Fall 2022
62,Student_63,3.41,0.001040519222143225,CS 116,98.6128,Fall 2022
63,Student_64,3.23,0.000985594453818949,CS 116,94.4944,Fall 2022
64,Student_65,3.59,0.0010954439904675007,CS 116,100.0,Fall 2022
65,Student_66,3.91,0.0011930880230439911,CS 116,100.0,Fall 2022
66,Student_67,3.02,0.0009215155574406273,CS 116,89.6896,Fall 2022
67,Student_68,3.25,0.0009916972058549797,CS 116,94.952,Fall 2022
68,Student_69,2.88,0.0008787962931884128,CS 116,86.48639999999999,Fall 2022
69,Student_70,3.49,0.0010649302302873475,CS 116,100.0,Fall 2022
70,Student_71,3.28,0.0010008513339090257,CS 116,95.63839999999999,Fall 2022
71,Student_72,3.84,0.0011717283909178837,CS 116,100.0,Fall 2022
72,Student_73,3.71,0.0011320605026836847,CS 116,100.0,Fall 2022
73,Student_74,2.94,0.0008971045492965048,CS 116,87.85919999999999,Fall 2022
74,Student_75,3.06,0.0009337210615126886,CS 116,90.6048,Fall 2022
75,Student_76,3.37,0.0010283137180711636,CS 116,97.6976,Fall 2022
76,Student_77,2.82,0.0008604880370803209,CS 116,85.11359999999999,Fall 2022
77,Student_78,3.68,0.0011229063746296386,CS 116,100.0,Fall 2022
78,Student_79,3.76,0.0011473173827737612,CS 116,100.0,Fall 2022
79,Student_80,2.66,0.0008116660207920758,CS 116,81.4528,Fall 2022
80,Student_81,3.74,0.0011412146307377307,CS 116,100.0,Fall 2022
81,Student_82,2.69,0.0008208201488461217,CS 116,91.52,Fall 2022
82,Student_83,2.87,0.0008757449171703975,CS 430,89.6883,Fall 2022
83,Student_84,3.33,0.0010161082139991022,CS 430,100.0,Fall 2022
84,Student_85,3.63,0.001107649494539562,CS 430,100.0,Fall 2022
85,Student_86,3.23,0.000985594453818949,CS 430,98.25269999999999,Fall 2022
86,Student_87,3.25,0.0009916972058549797,CS 430,98.7285,Fall 2022
87,Student_88,3.96,0.0012083449031340676,CS 430,100.0,Fall 2022
88,Student_89,2.67,0.000814717396810091,CS 430,84.93029999999999,Fall 2022
89,Student_90,2.7,0.0008238715248641371,CS 430,85.644,Fall 2022
90,Student_91,3.4,0.0010374678461252096,CS 430,100.0,Fall 2022
91,Student_92,3.17,0.0009672861977108572,CS 430,96.8253,Fall 2022
92,Student_93,3.59,0.0010954439904675007,CS 430,100.0,Fall 2022
93,Student_94,3.89,0.0011869852710079604,CS 430,100.0,Fall 2022
94,Student_95,3.98,0.0012144476551700983,CS 430,100.0,Fall 2022
95,Student_96,3.58,0.0010923926144494854,CS 430,100.0,Fall 2022
96,Student_97,3.45,0.0010527247262152861,CS 430,100.0,Fall 2022
97,Student_98,3.18,0.0009703375737288725,CS 430,97.0632,Fall 2022
98,Student_99,2.43,0.0007414843723777233,CS 430,79.2207,Fall 2022
99,Student_100,3.19,0.0009733889497468877,CS 430,97.30109999999999,Fall 2022
100,Student_101,2.81,0.0008574366610623055,CS 430,88.26089999999999,Fall 2022
101,Student_102,2.69,0.0008208201488461217,CS 430,85.4061,Fall 2022
102,Student_103,3.24,0.0009886458298369646,CS 430,98.4906,Fall 2022
103,Student_104,3.85,0.001174779766935899,CS 430,100.0,Fall 2022
104,Student_105,3.44,0.0010496733501972708,CS 430,100.0,Fall 2022
105,Student_106,2.99,0.0009123614293865814,CS 430,92.5431,Fall 2022
106,Student_107,3.33,0.0010161082139991022,CS 430,100.0,Fall 2022
107,Student_108,3.02,0.0009215155574406273,CS 430,93.2568,Fall 2022
108,Student_109,3.22,0.0009825430778009339,CS 430,98.0148,Fall 2022
109,Student_110,3.93,0.0011991907750800218,CS 430,100.0,Fall 2022
110,Student_111,3.04,0.000927618309476658,CS 430,93.73259999999999,Fall 2022
111,Student_112,3.63,0.001107649494539562,CS 430,100.0,Fall 2022
112,Student_113,3.37,0.0010283137180711636,CS 430,100.0,Fall 2022
113,Student_114,3.0,0.0009154128054045966,CS 430,92.78099999999999,Fall 2022
114,Student_115,3.38,0.001031365094089179,CS 430,100.0,Fall 2022
115,Student_116,3.52,0.0010740843583413936,CS 430,100.0,Fall 2022
116,Student_117,3.06,0.0009337210615126886,CS 430,94.2084,Fall 2022
117,Student_118,3.0,0.0009154128054045966,CS 430,92.78099999999999,Fall 2022
118,Student_119,3.41,0.001040519222143225,CS 430,100.0,Fall 2022
119,Student_120,3.31,0.0010100054619630718,CS 430,100.0,Fall 2022
120,Student_121,3.29,0.001003902709927041,CS 430,99.6801,Fall 2022
121,Student_122,2.66,0.0008116660207920758,CS 430,84.69239999999999,Fall 2022
122,Student_123,3.61,0.0011015467425035312,CS 430,100.0,Fall 2022
123,Student_124,3.71,0.0011320605026836847,CS 430,100.0,Fall 2022
124,Student_125,3.7,0.0011290091266656693,CS 430,100.0,Fall 2022
125,Student_126,3.0,0.0009154128054045966,CS 430,92.78099999999999,Fall 2022
126,Student_127,3.25,0.0009916972058549797,CS 430,98.7285,Fall 2022
127,Student_128,3.18,0.0009703375737288725,CS 430,97.0632,Fall 2022
128,Student_129,3.04,0.000927618309476658,CS 430,93.73259999999999,Fall 2022
129,Student_130,3.2,0.0009764403257649032,CS 484,78.146,Fall 2022
130,Student_131,2.94,0.0008971045492965048,CS 484,73.1904,Fall 2022
131,Student_132,3.68,0.0011229063746296386,CS 484,87.2948,Fall 2022
132,Student_133,3.3,0.0010069540859450562,CS 484,80.05199999999999,Fall 2022
133,Student_134,3.34,0.0010191595900171176,CS 484,80.81439999999999,Fall 2022
134,Student_135,3.21,0.0009794917017829185,CS 484,78.33659999999999,Fall 2022
135,Student_136,3.64,0.0011107008705575773,CS 484,86.5324,Fall 2022
136,Student_137,3.32,0.0010130568379810869,CS 484,80.43319999999999,Fall 2022
137,Student_138,3.67,0.0011198549986116233,CS 484,87.10419999999999,Fall 2022
138,Student_139,3.78,0.0011534201348097919,CS 484,89.20079999999999,Fall 2022
139,Student_140,3.72,0.0011351118787017,CS 484,88.0572,Fall 2022
140,Student_141,3.86,0.0011778311429539144,CS 484,90.72559999999999,Fall 2022
141,Student_142,3.37,0.0010283137180711636,CS 484,81.3862,Fall 2022
142,Student_143,2.98,0.0009093100533685661,CS 484,73.9528,Fall 2022
143,Student_144,3.23,0.000985594453818949,CS 484,78.7178,Fall 2022
144,Student_145,3.2,0.0009764403257649032,CS 484,78.146,Fall 2022
145,Student_146,3.27,0.0009977999578910104,CS 484,79.4802,Fall 2022
146,Student_147,3.92,0.0011961393990620062,CS 484,91.86919999999999,Fall 2022
147,Student_148,3.06,0.0009337210615126886,CS 484,75.4776,Fall 2022
148,Student_149,2.35,0.0007170733642336008,CS 484,61.94499999999999,Fall 2022
149,Student_150,3.54,0.001080187110377424,CS 484,84.62639999999999,Fall 2022
150,Student_151,3.68,0.0011229063746296386,CS 484,87.2948,Fall 2022
151,Student_152,3.02,0.0009215155574406273,CS 484,74.7152,Fall 2022
152,Student_153,3.68,0.0011229063746296386,CS 484,87.2948,Fall 2022
153,Student_154,3.32,0.0010130568379810869,CS 484,80.43319999999999,Fall 2022
154,Student_155,2.51,0.0007658953805218459,CS 484,64.99459999999999,Fall 2022
155,Student_156,2.54,0.0007750495085758919,CS 484,65.56639999999999,Fall 2022
156,Student_157,3.91,0.0011930880230439911,CS 484,91.67859999999999,Fall 2022
157,Student_158,3.41,0.001040519222143225,CS 484,82.1486,Fall 2022
158,Student_159,3.03,0.0009245669334586426,CS 484,74.90579999999999,Fall 2022
159,Student_160,3.28,0.0010008513339090257,CS 484,79.67079999999999,Fall 2022
160,Student_161,3.85,0.001174779766935899,CS 484,90.535,Fall 2022
161,Student_162,3.53,0.0010771357343594087,CS 484,84.43579999999999,Fall 2022
162,Student_163,3.08,0.0009398238135487193,CS 484,75.85879999999999,Fall 2022
163,Student_164,3.37,0.0010283137180711636,CS 484,81.3862,Fall 2022
164,Student_165,3.41,0.001040519222143225,CS 484,82.1486,Fall 2022
165,Student_166,3.3,0.0010069540859450562,CS 484,80.05199999999999,Fall 2022
166,Student_167,3.04,0.000927618309476658,CS 484,75.09639999999999,Fall 2022
167,Student_168,3.43,0.0010466219741792557,CS 484,82.5298,Fall 2022
168,Student_169,3.73,0.0011381632547197151,CS 484,88.2478,Fall 2022
169,Student_170,3.02,0.0009215155574406273,CS 484,74.7152,Fall 2022
170,Student_171,3.12,0.0009520293176207805,CS 484,76.6212,Fall 2022
171,Student_172,3.29,0.001003902709927041,CS 484,79.86139999999999,Fall 2022
172,Student_173,3.53,0.0010771357343594087,CS 484,84.43579999999999,Fall 2022
173,Student_174,3.15,0.0009611834456748265,CS 484,77.193,Fall 2022
174,Student_175,2.86,0.0008726935411523821,CS 484,71.6656,Fall 2022
175,Student_176,2.48,0.0007567412524677999,CS 484,64.4228,Fall 2022
176,Student_177,2.62,0.0007994605167200144,CS 484,67.0912,Fall 2022
177,Student_178,3.49,0.0010649302302873475,CS 484,83.6734,Fall 2022
178,Student_179,3.32,0.0010130568379810869,CS 484,80.43319999999999,Fall 2022
179,Student_180,2.97,0.0009062586773505508,CS 484,73.76219999999999,Fall 2022
180,Student_181,3.33,0.0010161082139991022,CS 484,80.62379999999999,Fall 2022
181,Student_182,3.5,0.0010679816063053629,CS 484,83.86399999999999,Fall 2022
182,Student_183,3.18,0.0009703375737288725,CS 484,77.7648,Fall 2022
183,Student_184,2.8,0.0008543852850442902,CS 484,70.52199999999999,Fall 2022
184,Student_185,3.02,0.0009215155574406273,CS 484,74.7152,Fall 2022
185,Student_186,3.13,0.0009550806936387959,CS 484,76.81179999999999,Fall 2022
186,Student_187,3.2,0.0009764403257649032,CS 484,78.146,Fall 2022
187,Student_188,3.04,0.000927618309476658,CS 484,75.09639999999999,Fall 2022
188,Student_189,3.34,0.0010191595900171176,CS 484,80.81439999999999,Fall 2022
189,Student_190,3.04,0.000927618309476658,CS 484,75.09639999999999,Fall 2022
190,Student_191,3.05,0.0009306696854946732,CS 484,75.28699999999999,Fall 2022
191,Student_192,3.5,0.0010679816063053629,CS 484,83.86399999999999,Fall 2022
192,Student_193,3.83,0.0011686770148998684,CS 484,90.15379999999999,Fall 2022
193,Student_194,2.78,0.0008482825330082595,CS 484,70.14079999999998,Fall 2022
194,Student_195,3.42,0.0010435705981612401,CS 484,82.33919999999999,Fall 2022
195,Student_196,3.37,0.0010283137180711636,CS 484,81.3862,Fall 2022
196,Student_197,2.97,0.0009062586773505508,CS 484,73.76219999999999,Fall 2022
197,Student_198,2.71,0.0008269229008821523,CS 484,68.80659999999999,Fall 2022
198,Student_199,3.62,0.0011045981185215468,CS 484,86.15119999999999,Fall 2022
199,Student_200,2.9,0.0008848990452244434,CS 484,72.428,Fall 2022
200,Student_201,3.58,0.0010923926144494854,CS 484,85.38879999999999,Fall 2022
201,Student_202,3.0,0.0009154128054045966,CS 484,74.33399999999999,Fall 2022
202,Student_203,3.57,0.00108934123843147,CS 484,85.19819999999999,Fall 2022
203,Student_204,3.79,0.0011564715108278072,CS 484,89.39139999999999,Fall 2022
204,Student_205,3.67,0.0011198549986116233,CS 484,87.10419999999999,Fall 2022
205,Student_206,3.56,0.0010862898624134547,CS 484,85.0076,Fall 2022
206,Student_207,3.89,0.0011869852710079604,CS 484,91.2974,Fall 2022
207,Student_208,3.25,0.0009916972058549797,CS 484,79.09899999999999,Fall 2022
208,Student_209,3.77,0.0011503687587917765,CS 484,89.0102,Fall 2022
209,Student_210,2.98,0.0009093100533685661,CS 484,73.9528,Fall 2022
210,Student_211,3.19,0.0009733889497468877,CS 484,77.9554,Fall 2022
211,Student_212,3.08,0.0009398238135487193,CS 484,75.85879999999999,Fall 2022
212,Student_213,3.11,0.0009489779416027652,CS 484,76.43059999999998,Fall 2022
213,Student_214,2.78,0.0008482825330082595,CS 484,70.14079999999998,Fall 2022
214,Student_215,3.22,0.0009825430778009339,CS 484,78.5272,Fall 2022
215,Student_216,3.9,0.0011900366470259758,CS 484,91.48799999999999,Fall 2022
216,Student_217,3.05,0.0009306696854946732,CS 484,75.28699999999999,Fall 2022
217,Student_218,2.79,0.000851333909026275,CS 484,70.33139999999999,Fall 2022
218,Student_219,3.02,0.0009215155574406273,CS 484,74.7152,Fall 2022
219,Student_220,3.41,0.001040519222143225,CS 484,82.1486,Fall 2022
220,Student_221,3.66,0.001116803622593608,CS 484,86.9136,Fall 2022
221,Student_222,3.72,0.0011351118787017,CS 484,88.0572,Fall 2022
222,Student_223,2.99,0.0009123614293865814,CS 484,76.24,Fall 2022
223,Student_224,3.75,0.0011442660067557458,CS 484,76.24,Fall 2022
224,Student_225,2.87,0.0008757449171703975,CS 484,76.24,Fall 2022
225,Student_226,3.25,0.0009916972058549797,CS 484,76.24,Fall 2022
226,Student_227,3.43,0.0010466219741792557,CS 116,85.36595,Spring 2023
227,Student_228,3.68,0.0011229063746296386,CS 116,90.2947,Spring 2023
228,Student_229,2.96,0.0009032073013325354,CS 116,76.09989999999999,Spring 2023
229,Student_230,3.92,0.0011961393990620062,CS 116,95.02629999999999,Spring 2023
230,Student_231,3.16,0.0009642348216928419,CS 116,80.0429,Spring 2023
231,Student_232,3.47,0.0010588274782513168,CS 116,86.15455,Spring 2023
232,Student_233,3.27,0.0009977999578910104,CS 116,82.21155,Spring 2023
233,Student_234,3.52,0.0010740843583413936,CS 116,87.1403,Spring 2023
234,Student_235,3.8,0.0011595228868458223,CS 116,92.6605,Spring 2023
235,Student_236,3.06,0.0009337210615126886,CS 116,78.0714,Spring 2023
236,Student_237,3.31,0.0010100054619630718,CS 116,83.00015,Spring 2023
237,Student_238,3.38,0.001031365094089179,CS 116,84.3802,Spring 2023
238,Student_239,3.52,0.0010740843583413936,CS 116,87.1403,Spring 2023
239,Student_240,3.45,0.0010527247262152861,CS 116,85.76025,Spring 2023
240,Student_241,3.0,0.0009154128054045966,CS 116,76.8885,Spring 2023
241,Student_242,3.22,0.0009825430778009339,CS 116,81.2258,Spring 2023
242,Student_243,3.21,0.0009794917017829185,CS 116,81.02865,Spring 2023
243,Student_244,3.08,0.0009398238135487193,CS 116,78.4657,Spring 2023
244,Student_245,2.93,0.0008940531732784894,CS 116,75.50845,Spring 2023
245,Student_246,3.46,0.0010557761022333015,CS 116,85.95739999999999,Spring 2023
246,Student_247,2.57,0.0007842036366299378,CS 116,68.41104999999999,Spring 2023
247,Student_248,3.34,0.0010191595900171176,CS 116,83.5916,Spring 2023
248,Student_249,2.72,0.0008299742769001678,CS 116,71.3683,Spring 2023
249,Student_250,3.54,0.001080187110377424,CS 116,87.5346,Spring 2023
250,Student_251,3.24,0.0009886458298369646,CS 116,81.62010000000001,Spring 2023
251,Student_252,3.49,0.0010649302302873475,CS 116,86.54885,Spring 2023
252,Student_253,3.39,0.0010344164701071943,CS 116,84.57735,Spring 2023
253,Student_254,3.03,0.0009245669334586426,CS 116,77.47994999999999,Spring 2023
254,Student_255,3.24,0.0009886458298369646,CS 116,81.62010000000001,Spring 2023
255,Student_256,3.43,0.0010466219741792557,CS 116,85.36595,Spring 2023
256,Student_257,2.87,0.0008757449171703975,CS 116,74.32554999999999,Spring 2023
257,Student_258,3.04,0.000927618309476658,CS 116,77.6771,Spring 2023
258,Student_259,3.22,0.0009825430778009339,CS 116,81.2258,Spring 2023
259,Student_260,3.05,0.0009306696854946732,CS 116,77.87424999999999,Spring 2023
260,Student_261,3.23,0.000985594453818949,CS 116,81.42295,Spring 2023
261,Student_262,3.61,0.0011015467425035312,CS 116,88.91465,Spring 2023
262,Student_263,3.6,0.001098495366485516,CS 116,88.7175,Spring 2023
263,Student_264,2.87,0.0008757449171703975,CS 116,74.32554999999999,Spring 2023
264,Student_265,3.22,0.0009825430778009339,CS 116,81.2258,Spring 2023
